pays,code_pays,année,produit,code_produit,dispo_int,dispo_kcal,dispo_kg,pertes,autres_utilisations
Pologne,173,2013,Huile de Palme,2577,199000.0,106.0,4.36,,39000.0
Pologne,173,2013,Huile de Coco,2578,20000.0,11.0,0.47,,2000.0
Pologne,173,2013,Huile de Sésame,2579,50000.0,0.0,0.0,,50000.0
Pologne,173,2013,Huile d'Olive,2580,14000.0,8.0,0.32,,1000.0
Pologne,173,2013,Huile de Son de Riz,2581,0.0,0.0,0.0,,
Pologne,173,2013,Huile de Germe de Maïs,2582,1000.0,1.0,0.02,,
Pologne,173,2013,Huil Plantes Oleif Autr,2586,172000.0,25.0,1.4,,106000.0
Pologne,173,2013,Tomates,2601,1061000.0,14.0,25.68,80000.0,
Pologne,173,2013,Oignons,2602,507000.0,12.0,11.45,70000.0,
Pologne,173,2013,"Légumes, Autres",2605,3081000.0,43.0,70.6,377000.0,
Pologne,173,2013,"Oranges, Mandarines",2611,379000.0,8.0,9.09,31000.0,
Pologne,173,2013,Citrons & Limes,2612,87000.0,1.0,2.16,5000.0,
Pologne,173,2013,Pamplemousse,2613,80000.0,1.0,1.98,5000.0,
Pologne,173,2013,"Agrumes, Autres",2614,28000.0,0.0,0.7,1000.0,
Pologne,173,2013,Bananes,2615,107000.0,3.0,1.99,27000.0,
Pologne,173,2013,Bananes plantains,2616,16000.0,1.0,0.36,2000.0,
Pologne,173,2013,Pommes,2617,1137000.0,23.0,17.31,90000.0,
Pologne,173,2013,Ananas,2618,37000.0,2.0,0.97,0.0,
Pologne,173,2013,Dattes,2619,1000.0,0.0,0.04,,
Pologne,173,2013,Raisin,2620,160000.0,7.0,3.87,12000.0,
Pologne,173,2013,"Fruits, Autres",2625,956000.0,30.0,21.7,83000.0,
Pologne,173,2013,Café,2630,59000.0,2.0,1.53,,
Pologne,173,2013,Feve de Cacao,2633,44000.0,1.0,0.35,,
Pologne,173,2013,Thé,2635,17000.0,0.0,0.45,,
Pologne,173,2013,Poivre,2640,5000.0,1.0,0.12,,
Pologne,173,2013,Piments,2641,4000.0,1.0,0.11,,
Pologne,173,2013,Girofles,2642,0.0,0.0,0.0,,
Pologne,173,2013,"Épices, Autres",2645,5000.0,1.0,0.13,,
Pologne,173,2013,Vin,2655,107000.0,6.0,2.8,,
Pologne,173,2013,Bière,2656,3754000.0,132.0,98.24,,
Pologne,173,2013,Boissons Fermentés,2657,316000.0,11.0,8.28,,
Pologne,173,2013,Boissons Alcooliques,2658,172000.0,36.0,4.45,,2000.0
Pologne,173,2013,"Alcool, non Comestible",2659,80000.0,,,,80000.0
Pologne,173,2013,Aliments pour enfants,2680,-7000.0,0.0,0.0,,
Pologne,173,2013,Viande de Bovins,2731,91000.0,8.0,2.32,,2000.0
Pologne,173,2013,Viande d'Ovins/Caprins,2732,1000.0,0.0,0.02,0.0,
Pologne,173,2013,Viande de Suides,2733,1791000.0,272.0,46.19,,25000.0
Pologne,173,2013,Viande de Volailles,2734,1078000.0,95.0,27.41,22000.0,
Pologne,173,2013,"Viande, Autre",2735,7000.0,0.0,0.14,1000.0,
Pologne,173,2013,Abats Comestible,2736,119000.0,9.0,2.66,8000.0,9000.0
Pologne,173,2013,Graisses Animales Crue,2737,242000.0,102.0,5.33,,33000.0
Pologne,173,2013,"Beurre, Ghee",2740,153000.0,78.0,3.97,,1000.0
Pologne,173,2013,Crème,2743,278000.0,39.0,7.25,1000.0,
Pologne,173,2013,Oeufs,2744,345000.0,29.0,7.53,1000.0,
Pologne,173,2013,Miel,2745,26000.0,1.0,0.14,,
Pologne,173,2013,Poissons Eau Douce,2761,76000.0,3.0,2.0,,0.0
Pologne,173,2013,Perciform,2762,187000.0,8.0,4.13,,0.0
Pologne,173,2013,Poissons Pelagiques,2763,206000.0,24.0,4.36,,0.0
Pologne,173,2013,"Poissons Marins, Autres",2764,0.0,0.0,0.0,,0.0
Pologne,173,2013,Crustacés,2765,3000.0,0.0,0.08,,0.0
Pologne,173,2013,Cephalopodes,2766,0.0,0.0,0.0,,0.0
Pologne,173,2013,"Mollusques, Autres",2767,2000.0,0.0,0.04,,0.0
Pologne,173,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,,0.0
Pologne,173,2013,Plantes Aquatiques,2775,2000.0,0.0,0.0,,2000.0
Pologne,173,2013,Huiles de Poissons,2781,2000.0,0.0,0.0,,0.0
Pologne,173,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.01,,0.0
Pologne,173,2013,Riz (Eq Blanchi),2805,55000.0,10.0,0.95,,1000.0
Pologne,173,2013,Lait - Excl Beurre,2848,10840000.0,249.0,205.39,322000.0,441000.0
Pologne,173,2013,Miscellanees,2899,,0.0,,,
Portugal,174,2013,Blé,2511,1504000.0,696.0,94.3,4000.0,1000.0
Portugal,174,2013,Orge,2513,358000.0,10.0,1.68,6000.0,
Portugal,174,2013,Maïs,2514,2619000.0,131.0,17.59,15000.0,62000.0
Portugal,174,2013,Seigle,2515,50000.0,29.0,4.09,1000.0,
Portugal,174,2013,Avoine,2516,64000.0,6.0,1.1,3000.0,
Portugal,174,2013,Millet,2517,4000.0,0.0,0.0,0.0,
Portugal,174,2013,Sorgho,2518,5000.0,,,,
Portugal,174,2013,"Céréales, Autres",2520,71000.0,4.0,0.65,1000.0,
Portugal,174,2013,Pommes de Terre,2531,930000.0,122.0,69.58,27000.0,51000.0
Portugal,174,2013,Manioc,2532,4000.0,,,,1000.0
Portugal,174,2013,Patates douces,2533,22000.0,1.0,0.42,2000.0,
Portugal,174,2013,Racines nda,2534,0.0,,,,0.0
Portugal,174,2013,Ignames,2535,2000.0,0.0,0.18,0.0,
Portugal,174,2013,"Sucre, canne",2536,5000.0,,,,
Portugal,174,2013,"Sucre, betterave",2537,10000.0,,,,
Portugal,174,2013,Sucre Eq Brut,2542,267000.0,228.0,23.69,,16000.0
Portugal,174,2013,Edulcorants Autres,2543,44000.0,22.0,3.88,,3000.0
Portugal,174,2013,Haricots,2546,26000.0,16.0,1.71,2000.0,
Portugal,174,2013,Pois,2547,5000.0,4.0,0.43,0.0,
Portugal,174,2013,Légumineuses Autres,2549,39000.0,16.0,1.66,2000.0,
Portugal,174,2013,Noix,2551,41000.0,21.0,3.67,2000.0,
Portugal,174,2013,Soja,2555,775000.0,0.0,0.01,27000.0,
Portugal,174,2013,Arachides Decortiquees,2556,5000.0,4.0,0.24,,
Portugal,174,2013,Graines de tournesol,2557,270000.0,,,2000.0,
Portugal,174,2013,Graines Colza/Moutarde,2558,152000.0,1.0,0.0,,
Portugal,174,2013,Graines de coton,2559,2000.0,,,0.0,
Portugal,174,2013,Coco (Incl Coprah),2560,9000.0,3.0,0.85,,
Portugal,174,2013,Sésame,2561,0.0,,,0.0,
Portugal,174,2013,Palmistes,2562,0.0,,,,
Portugal,174,2013,Olives,2563,627000.0,4.0,1.19,,
Portugal,174,2013,"Plantes Oleiferes, Autre",2570,23000.0,0.0,0.0,1000.0,
Portugal,174,2013,Huile de Soja,2571,161000.0,94.0,3.89,,120000.0
Portugal,174,2013,Huile d'Arachide,2572,1000.0,3.0,0.14,,0.0
Portugal,174,2013,Huile de Tournesol,2573,82000.0,104.0,4.31,,36000.0
Portugal,174,2013,Huile de Colza&Moutarde,2574,113000.0,,,,113000.0
Portugal,174,2013,Huile Graines de Coton,2575,0.0,,,,0.0
Portugal,174,2013,Huile de Palmistes,2576,1000.0,0.0,0.0,,1000.0
Portugal,174,2013,Huile de Palme,2577,102000.0,94.0,3.99,,60000.0
Portugal,174,2013,Huile de Coco,2578,1000.0,0.0,0.0,,1000.0
Portugal,174,2013,Huile de Sésame,2579,0.0,0.0,0.01,,
Portugal,174,2013,Huile d'Olive,2580,97000.0,151.0,6.24,,31000.0
Portugal,174,2013,Huile de Germe de Maïs,2582,7000.0,16.0,0.66,,
Portugal,174,2013,Huil Plantes Oleif Autr,2586,7000.0,9.0,0.39,,3000.0
Portugal,174,2013,Tomates,2601,354000.0,11.0,21.86,122000.0,
Portugal,174,2013,Oignons,2602,172000.0,16.0,15.4,9000.0,
Portugal,174,2013,"Légumes, Autres",2605,1379000.0,74.0,114.79,139000.0,
Portugal,174,2013,"Oranges, Mandarines",2611,433000.0,26.0,37.55,34000.0,
Portugal,174,2013,Citrons & Limes,2612,27000.0,1.0,2.25,3000.0,
Portugal,174,2013,Pamplemousse,2613,12000.0,0.0,1.02,1000.0,
Portugal,174,2013,"Agrumes, Autres",2614,0.0,0.0,0.05,,
Portugal,174,2013,Bananes,2615,155000.0,21.0,12.84,16000.0,
Portugal,174,2013,Bananes plantains,2616,4000.0,1.0,0.42,,
Portugal,174,2013,Pommes,2617,315000.0,35.0,26.46,35000.0,
Portugal,174,2013,Ananas,2618,57000.0,7.0,5.22,2000.0,
Portugal,174,2013,Dattes,2619,0.0,0.0,0.03,,
Portugal,174,2013,Raisin,2620,870000.0,8.0,4.71,,
Portugal,174,2013,"Fruits, Autres",2625,409000.0,53.0,34.71,41000.0,
Portugal,174,2013,Café,2630,56000.0,6.0,5.28,,
Portugal,174,2013,Feve de Cacao,2633,27000.0,44.0,2.59,,
Portugal,174,2013,Thé,2635,2000.0,0.0,0.17,,
Portugal,174,2013,Poivre,2640,0.0,0.0,0.03,,
Portugal,174,2013,Piments,2641,1000.0,1.0,0.06,,
Portugal,174,2013,Girofles,2642,0.0,0.0,0.0,,
Portugal,174,2013,"Épices, Autres",2645,1000.0,1.0,0.11,,
Portugal,174,2013,Vin,2655,481000.0,76.0,40.35,7000.0,
Portugal,174,2013,Bière,2656,511000.0,62.0,45.98,,23000.0
Portugal,174,2013,Boissons Fermentés,2657,5000.0,1.0,0.46,,
Portugal,174,2013,Boissons Alcooliques,2658,99000.0,75.0,9.33,,0.0
Portugal,174,2013,"Alcool, non Comestible",2659,10000.0,,,,10000.0
Portugal,174,2013,Aliments pour enfants,2680,-8000.0,0.0,0.0,,
Portugal,174,2013,Viande de Bovins,2731,179000.0,82.0,16.45,,4000.0
Portugal,174,2013,Viande d'Ovins/Caprins,2732,25000.0,15.0,2.38,,
Portugal,174,2013,Viande de Suides,2733,417000.0,172.0,37.91,,13000.0
Portugal,174,2013,Viande de Volailles,2734,329000.0,108.0,30.14,,8000.0
Portugal,174,2013,"Viande, Autre",2735,16000.0,5.0,1.48,,
Portugal,174,2013,Abats Comestible,2736,49000.0,14.0,4.63,,0.0
Portugal,174,2013,Graisses Animales Crue,2737,108000.0,187.0,9.45,,10000.0
Portugal,174,2013,"Beurre, Ghee",2740,23000.0,43.0,2.21,,
Portugal,174,2013,Crème,2743,19000.0,10.0,1.83,,
Portugal,174,2013,Oeufs,2744,115000.0,34.0,9.05,3000.0,
Portugal,174,2013,Miel,2745,10000.0,7.0,0.91,,
Portugal,174,2013,Poissons Eau Douce,2761,34000.0,5.0,3.19,,0.0
Portugal,174,2013,Perciform,2762,355000.0,41.0,33.45,,0.0
Portugal,174,2013,Poissons Pelagiques,2763,98000.0,19.0,7.13,,0.0
Portugal,174,2013,"Poissons Marins, Autres",2764,17000.0,3.0,1.62,,0.0
Portugal,174,2013,Crustacés,2765,20000.0,4.0,1.92,,0.0
Portugal,174,2013,Cephalopodes,2766,24000.0,4.0,2.23,,0.0
Portugal,174,2013,"Mollusques, Autres",2767,45000.0,3.0,4.23,,0.0
Portugal,174,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.01,,0.0
Portugal,174,2013,Plantes Aquatiques,2775,1000.0,0.0,0.0,,1000.0
Portugal,174,2013,Huiles de Poissons,2781,2000.0,1.0,0.04,,2000.0
Portugal,174,2013,Huiles de Foie de Poisso,2782,0.0,1.0,0.02,,0.0
Portugal,174,2013,Riz (Eq Blanchi),2805,166000.0,152.0,14.86,0.0,5000.0
Portugal,174,2013,Lait - Excl Beurre,2848,2345000.0,252.0,205.04,2000.0,117000.0
Portugal,174,2013,Miscellanees,2899,,2.0,,,
Guinée-Bissau,175,2013,Blé,2511,19000.0,81.0,11.33,,
Guinée-Bissau,175,2013,Orge,2513,0.0,,,,
Guinée-Bissau,175,2013,Maïs,2514,8000.0,34.0,3.88,1000.0,
Guinée-Bissau,175,2013,Avoine,2516,0.0,,,,
Guinée-Bissau,175,2013,Millet,2517,18000.0,69.0,7.63,1000.0,
Guinée-Bissau,175,2013,Sorgho,2518,27000.0,98.0,12.3,2000.0,
Guinée-Bissau,175,2013,"Céréales, Autres",2520,2000.0,8.0,1.26,0.0,
Guinée-Bissau,175,2013,Pommes de Terre,2531,3000.0,3.0,1.7,0.0,
Guinée-Bissau,175,2013,Manioc,2532,23000.0,40.0,13.52,,
Guinée-Bissau,175,2013,Racines nda,2534,70000.0,106.0,36.97,7000.0,
Guinée-Bissau,175,2013,"Sucre, canne",2536,6000.0,,,,
Guinée-Bissau,175,2013,Sucre Eq Brut,2542,17000.0,100.0,10.1,,
Guinée-Bissau,175,2013,Edulcorants Autres,2543,1000.0,4.0,0.87,,
Guinée-Bissau,175,2013,Haricots,2546,3000.0,15.0,1.56,,
Guinée-Bissau,175,2013,Légumineuses Autres,2549,4000.0,17.0,1.83,0.0,
Guinée-Bissau,175,2013,Noix,2551,27000.0,43.0,2.89,22000.0,
Guinée-Bissau,175,2013,Arachides Decortiquees,2556,32000.0,26.0,1.76,2000.0,
Guinée-Bissau,175,2013,Graines de coton,2559,3000.0,,,,3000.0
Guinée-Bissau,175,2013,Coco (Incl Coprah),2560,43000.0,5.0,1.82,,
Guinée-Bissau,175,2013,Sésame,2561,0.0,,,,
Guinée-Bissau,175,2013,Palmistes,2562,8000.0,,,,
Guinée-Bissau,175,2013,"Plantes Oleiferes, Autre",2570,1000.0,4.0,0.51,,
Guinée-Bissau,175,2013,Huile de Soja,2571,2000.0,34.0,1.4,,
Guinée-Bissau,175,2013,Huile d'Arachide,2572,8000.0,112.0,4.62,,
Guinée-Bissau,175,2013,Huile de Tournesol,2573,0.0,0.0,0.0,,
Guinée-Bissau,175,2013,Huile de Colza&Moutarde,2574,0.0,0.0,0.0,,
Guinée-Bissau,175,2013,Huile de Palmistes,2576,4000.0,55.0,2.27,,
Guinée-Bissau,175,2013,Huile de Palme,2577,12000.0,111.0,4.58,,5000.0
Guinée-Bissau,175,2013,Huile de Coco,2578,6000.0,4.0,0.18,,6000.0
Guinée-Bissau,175,2013,Huile d'Olive,2580,0.0,0.0,0.02,,
Guinée-Bissau,175,2013,Huil Plantes Oleif Autr,2586,2000.0,27.0,1.11,,0.0
Guinée-Bissau,175,2013,Tomates,2601,1000.0,0.0,0.49,,
Guinée-Bissau,175,2013,Oignons,2602,4000.0,2.0,2.48,0.0,
Guinée-Bissau,175,2013,"Légumes, Autres",2605,35000.0,10.0,16.67,7000.0,
Guinée-Bissau,175,2013,"Oranges, Mandarines",2611,6000.0,3.0,3.81,,
Guinée-Bissau,175,2013,Citrons & Limes,2612,4000.0,1.0,2.44,,
Guinée-Bissau,175,2013,Bananes,2615,8000.0,7.0,4.46,,
Guinée-Bissau,175,2013,Bananes plantains,2616,52000.0,59.0,24.39,10000.0,
Guinée-Bissau,175,2013,Pommes,2617,0.0,0.0,0.01,,
Guinée-Bissau,175,2013,Ananas,2618,0.0,0.0,0.25,0.0,
Guinée-Bissau,175,2013,Raisin,2620,0.0,0.0,0.0,,
Guinée-Bissau,175,2013,"Fruits, Autres",2625,34000.0,20.0,16.75,6000.0,
Guinée-Bissau,175,2013,Café,2630,0.0,0.0,0.04,,
Guinée-Bissau,175,2013,Feve de Cacao,2633,0.0,2.0,0.12,,
Guinée-Bissau,175,2013,Thé,2635,1000.0,0.0,0.3,,
Guinée-Bissau,175,2013,Piments,2641,0.0,,,,
Guinée-Bissau,175,2013,"Épices, Autres",2645,0.0,0.0,0.01,,
Guinée-Bissau,175,2013,Vin,2655,6000.0,7.0,3.81,,
Guinée-Bissau,175,2013,Bière,2656,8000.0,6.0,4.55,,
Guinée-Bissau,175,2013,Boissons Fermentés,2657,24000.0,14.0,14.36,,
Guinée-Bissau,175,2013,Boissons Alcooliques,2658,1000.0,6.0,0.73,,
Guinée-Bissau,175,2013,Aliments pour enfants,2680,0.0,1.0,0.1,,
Guinée-Bissau,175,2013,Viande de Bovins,2731,7000.0,21.0,3.94,,
Guinée-Bissau,175,2013,Viande d'Ovins/Caprins,2732,2000.0,5.0,1.43,,
Guinée-Bissau,175,2013,Viande de Suides,2733,15000.0,77.0,9.08,,
Guinée-Bissau,175,2013,Viande de Volailles,2734,3000.0,6.0,1.88,,
Guinée-Bissau,175,2013,"Viande, Autre",2735,0.0,0.0,0.0,,
Guinée-Bissau,175,2013,Abats Comestible,2736,3000.0,5.0,1.51,,
Guinée-Bissau,175,2013,Graisses Animales Crue,2737,1000.0,13.0,0.61,,
Guinée-Bissau,175,2013,"Beurre, Ghee",2740,0.0,0.0,0.0,,
Guinée-Bissau,175,2013,Oeufs,2744,1000.0,2.0,0.69,0.0,
Guinée-Bissau,175,2013,Miel,2745,0.0,1.0,0.08,,
Guinée-Bissau,175,2013,Poissons Eau Douce,2761,0.0,0.0,0.09,,0.0
Guinée-Bissau,175,2013,Perciform,2762,1000.0,0.0,0.32,,0.0
Guinée-Bissau,175,2013,Poissons Pelagiques,2763,1000.0,1.0,0.47,,0.0
Guinée-Bissau,175,2013,"Poissons Marins, Autres",2764,1000.0,1.0,0.41,,0.0
Guinée-Bissau,175,2013,Crustacés,2765,0.0,0.0,0.04,,0.0
Guinée-Bissau,175,2013,Cephalopodes,2766,0.0,0.0,0.08,,0.0
Guinée-Bissau,175,2013,"Mollusques, Autres",2767,0.0,0.0,0.0,,0.0
Guinée-Bissau,175,2013,Huiles de Poissons,2781,0.0,0.0,0.0,,0.0
Guinée-Bissau,175,2013,Riz (Eq Blanchi),2805,183000.0,982.0,98.09,7000.0,
Guinée-Bissau,175,2013,Lait - Excl Beurre,2848,35000.0,37.0,19.88,1000.0,
Guinée-Bissau,175,2013,Miscellanees,2899,,3.0,,,
Timor-Leste,176,2013,Blé,2511,16000.0,100.0,13.93,0.0,
Timor-Leste,176,2013,Maïs,2514,103000.0,580.0,83.55,3000.0,0.0
Timor-Leste,176,2013,"Céréales, Autres",2520,0.0,0.0,0.0,,
Timor-Leste,176,2013,Pommes de Terre,2531,2000.0,3.0,1.85,0.0,
Timor-Leste,176,2013,Manioc,2532,27000.0,55.0,22.69,1000.0,
Timor-Leste,176,2013,Patates douces,2533,12000.0,26.0,9.53,1000.0,
Timor-Leste,176,2013,Racines nda,2534,28000.0,56.0,21.84,3000.0,
Timor-Leste,176,2013,Sucre Eq Brut,2542,9000.0,86.0,8.18,,
Timor-Leste,176,2013,Edulcorants Autres,2543,5000.0,18.0,4.17,,
Timor-Leste,176,2013,Haricots,2546,11000.0,82.0,8.81,0.0,
Timor-Leste,176,2013,Légumineuses Autres,2549,0.0,0.0,0.0,0.0,
Timor-Leste,176,2013,Noix,2551,0.0,0.0,0.0,,
Timor-Leste,176,2013,Soja,2555,2000.0,13.0,1.46,,
Timor-Leste,176,2013,Arachides Decortiquees,2556,3000.0,36.0,2.42,0.0,
Timor-Leste,176,2013,Coco (Incl Coprah),2560,5000.0,4.0,0.88,1000.0,
Timor-Leste,176,2013,Palmistes,2562,0.0,0.0,0.0,0.0,
Timor-Leste,176,2013,"Plantes Oleiferes, Autre",2570,0.0,,,,
Timor-Leste,176,2013,Huile d'Arachide,2572,0.0,0.0,0.0,,
Timor-Leste,176,2013,Huile de Palme,2577,7000.0,151.0,6.21,,0.0
Timor-Leste,176,2013,Huile de Coco,2578,0.0,8.0,0.33,,
Timor-Leste,176,2013,Huile d'Olive,2580,0.0,2.0,0.1,,
Timor-Leste,176,2013,Huil Plantes Oleif Autr,2586,0.0,0.0,0.0,,
Timor-Leste,176,2013,Tomates,2601,1000.0,0.0,0.56,,
Timor-Leste,176,2013,"Légumes, Autres",2605,39000.0,23.0,32.82,2000.0,
Timor-Leste,176,2013,"Oranges, Mandarines",2611,2000.0,1.0,1.59,,
Timor-Leste,176,2013,Bananes,2615,1000.0,1.0,0.54,0.0,
Timor-Leste,176,2013,Pommes,2617,1000.0,1.0,0.52,,
Timor-Leste,176,2013,Ananas,2618,0.0,0.0,0.14,,
Timor-Leste,176,2013,"Fruits, Autres",2625,16000.0,24.0,14.13,0.0,
Timor-Leste,176,2013,Café,2630,7000.0,7.0,5.52,1000.0,
Timor-Leste,176,2013,Feve de Cacao,2633,0.0,3.0,0.21,,
Timor-Leste,176,2013,Thé,2635,0.0,0.0,0.11,,
Timor-Leste,176,2013,Poivre,2640,,0.0,,,
Timor-Leste,176,2013,Piments,2641,0.0,,,,
Timor-Leste,176,2013,"Épices, Autres",2645,0.0,4.0,0.41,,
Timor-Leste,176,2013,Vin,2655,1000.0,1.0,0.48,,
Timor-Leste,176,2013,Bière,2656,5000.0,6.0,4.33,,
Timor-Leste,176,2013,Boissons Alcooliques,2658,0.0,1.0,0.09,,
Timor-Leste,176,2013,Aliments pour enfants,2680,0.0,0.0,0.05,,
Timor-Leste,176,2013,Viande de Bovins,2731,2000.0,8.0,1.7,,
Timor-Leste,176,2013,Viande d'Ovins/Caprins,2732,1000.0,2.0,0.55,,
Timor-Leste,176,2013,Viande de Suides,2733,13000.0,111.0,11.78,,
Timor-Leste,176,2013,Viande de Volailles,2734,6000.0,19.0,5.66,,
Timor-Leste,176,2013,"Viande, Autre",2735,20000.0,60.0,17.48,,
Timor-Leste,176,2013,Abats Comestible,2736,1000.0,3.0,0.91,,
Timor-Leste,176,2013,Graisses Animales Crue,2737,1000.0,11.0,0.57,,
Timor-Leste,176,2013,"Beurre, Ghee",2740,0.0,1.0,0.04,,
Timor-Leste,176,2013,Oeufs,2744,2000.0,7.0,1.64,0.0,
Timor-Leste,176,2013,Miel,2745,0.0,3.0,0.41,,
Timor-Leste,176,2013,Poissons Eau Douce,2761,0.0,0.0,0.07,,0.0
Timor-Leste,176,2013,Perciform,2762,0.0,1.0,0.13,,0.0
Timor-Leste,176,2013,Poissons Pelagiques,2763,2000.0,5.0,2.08,,0.0
Timor-Leste,176,2013,"Poissons Marins, Autres",2764,4000.0,6.0,3.28,,0.0
Timor-Leste,176,2013,Crustacés,2765,0.0,0.0,0.11,,0.0
Timor-Leste,176,2013,Cephalopodes,2766,0.0,0.0,0.03,,0.0
Timor-Leste,176,2013,"Mollusques, Autres",2767,0.0,0.0,0.05,,0.0
Timor-Leste,176,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,,0.0
Timor-Leste,176,2013,Plantes Aquatiques,2775,2000.0,0.0,0.0,,2000.0
Timor-Leste,176,2013,Riz (Eq Blanchi),2805,78000.0,579.0,64.2,2000.0,0.0
Timor-Leste,176,2013,Lait - Excl Beurre,2848,12000.0,11.0,10.96,0.0,
Timor-Leste,176,2013,Miscellanees,2899,,10.0,,,
Zimbabwe,181,2013,Blé,2511,456000.0,243.0,31.31,11000.0,
Zimbabwe,181,2013,Orge,2513,66000.0,2.0,0.24,4000.0,
Zimbabwe,181,2013,Maïs,2514,1480000.0,743.0,93.68,71000.0,
Zimbabwe,181,2013,Seigle,2515,0.0,0.0,0.0,,
Zimbabwe,181,2013,Avoine,2516,1000.0,0.0,0.01,,
Zimbabwe,181,2013,Millet,2517,55000.0,23.0,2.93,3000.0,
Zimbabwe,181,2013,Sorgho,2518,93000.0,33.0,4.06,5000.0,
Zimbabwe,181,2013,"Céréales, Autres",2520,2000.0,2.0,0.16,,
Zimbabwe,181,2013,Pommes de Terre,2531,62000.0,8.0,3.88,3000.0,1000.0
Zimbabwe,181,2013,Manioc,2532,231000.0,46.0,15.44,12000.0,1000.0
Zimbabwe,181,2013,Patates douces,2533,2000.0,0.0,0.13,0.0,
Zimbabwe,181,2013,Racines nda,2534,1000.0,0.0,0.08,,
Zimbabwe,181,2013,"Sucre, canne",2536,3880000.0,,,,
Zimbabwe,181,2013,"Sucre, betterave",2537,0.0,0.0,0.0,,
Zimbabwe,181,2013,Sucre Eq Brut,2542,446000.0,261.0,28.7,,0.0
Zimbabwe,181,2013,Edulcorants Autres,2543,29000.0,7.0,0.71,,0.0
Zimbabwe,181,2013,Haricots,2546,38000.0,20.0,2.22,2000.0,
Zimbabwe,181,2013,Pois,2547,14000.0,9.0,0.99,,
Zimbabwe,181,2013,Légumineuses Autres,2549,10000.0,7.0,0.7,0.0,
Zimbabwe,181,2013,Noix,2551,3000.0,4.0,0.23,,
Zimbabwe,181,2013,Soja,2555,105000.0,6.0,0.54,2000.0,
Zimbabwe,181,2013,Arachides Decortiquees,2556,75000.0,28.0,1.99,4000.0,
Zimbabwe,181,2013,Graines de tournesol,2557,16000.0,1.0,0.11,0.0,
Zimbabwe,181,2013,Graines Colza/Moutarde,2558,0.0,0.0,0.0,,0.0
Zimbabwe,181,2013,Graines de coton,2559,163000.0,,,,9000.0
Zimbabwe,181,2013,Coco (Incl Coprah),2560,0.0,0.0,0.01,,0.0
Zimbabwe,181,2013,Sésame,2561,0.0,0.0,0.0,,
Zimbabwe,181,2013,Palmistes,2562,0.0,,,,0.0
Zimbabwe,181,2013,Olives,2563,0.0,0.0,0.0,,
Zimbabwe,181,2013,"Plantes Oleiferes, Autre",2570,27000.0,0.0,0.0,,0.0
Zimbabwe,181,2013,Huile de Soja,2571,44000.0,75.0,3.12,,
Zimbabwe,181,2013,Huile d'Arachide,2572,10000.0,17.0,0.71,,
Zimbabwe,181,2013,Huile de Tournesol,2573,46000.0,79.0,3.25,,
Zimbabwe,181,2013,Huile de Colza&Moutarde,2574,0.0,0.0,0.0,,
Zimbabwe,181,2013,Huile Graines de Coton,2575,29000.0,49.0,2.05,,0.0
Zimbabwe,181,2013,Huile de Palmistes,2576,0.0,0.0,0.01,,
Zimbabwe,181,2013,Huile de Palme,2577,19000.0,19.0,0.78,,8000.0
Zimbabwe,181,2013,Huile de Coco,2578,0.0,0.0,0.0,,
Zimbabwe,181,2013,Huile de Sésame,2579,0.0,0.0,0.0,,
Zimbabwe,181,2013,Huile d'Olive,2580,0.0,0.0,0.01,,0.0
Zimbabwe,181,2013,Huile de Germe de Maïs,2582,15000.0,26.0,1.08,,
Zimbabwe,181,2013,Huil Plantes Oleif Autr,2586,5000.0,7.0,0.27,,1000.0
Zimbabwe,181,2013,Tomates,2601,27000.0,1.0,1.8,1000.0,
Zimbabwe,181,2013,Oignons,2602,8000.0,1.0,0.51,1000.0,
Zimbabwe,181,2013,"Légumes, Autres",2605,213000.0,10.0,13.73,18000.0,
Zimbabwe,181,2013,"Oranges, Mandarines",2611,82000.0,4.0,4.99,11000.0,
Zimbabwe,181,2013,Citrons & Limes,2612,15000.0,1.0,0.96,2000.0,
Zimbabwe,181,2013,Pamplemousse,2613,6000.0,0.0,0.44,,
Zimbabwe,181,2013,"Agrumes, Autres",2614,2000.0,0.0,0.14,0.0,
Zimbabwe,181,2013,Bananes,2615,100000.0,10.0,6.36,10000.0,
Zimbabwe,181,2013,Pommes,2617,22000.0,2.0,1.48,1000.0,
Zimbabwe,181,2013,Ananas,2618,1000.0,0.0,0.05,,
Zimbabwe,181,2013,Dattes,2619,0.0,0.0,0.0,,
Zimbabwe,181,2013,Raisin,2620,6000.0,0.0,0.23,1000.0,0.0
Zimbabwe,181,2013,"Fruits, Autres",2625,11000.0,1.0,0.66,1000.0,
Zimbabwe,181,2013,Café,2630,2000.0,0.0,0.14,,
Zimbabwe,181,2013,Feve de Cacao,2633,1000.0,1.0,0.06,,
Zimbabwe,181,2013,Thé,2635,8000.0,1.0,0.54,,
Zimbabwe,181,2013,Poivre,2640,2000.0,1.0,0.11,,
Zimbabwe,181,2013,Piments,2641,10000.0,6.0,0.68,,
Zimbabwe,181,2013,Girofles,2642,0.0,0.0,0.0,,
Zimbabwe,181,2013,"Épices, Autres",2645,1000.0,1.0,0.06,,
